"(G10010) Gridded Monthly Sea Ice Extent and Concentration, 1850 Onward, Version 2 - Daily Ice Extent by Region in Square Kilometers on the 15th of each month",,,,,,,,,,,,,,,,,
YYYYDDD,Northern_Hemisphere,Beaufort_Sea,Chukchi_Sea,East_Siberian_Sea,Laptev_Sea,Kara_Sea,Barents_Sea,Greenland_Sea,Baffin_Bay_Gulf_of_St._Lawrence,Canadian_Archipelago,Hudson_Bay,Central_Arctic,Bering_Sea,Baltic_Sea,Sea_of_Okhotsk,Yellow_Sea,Cook_Inlet
1938074,16667952.2,1061635.32,958779.67,1085864.77,891737.87,921780.29,698236.04,1139058.38,1858476.55,865373.4,1266729.21,3216197.23,996233.04,154180.4,1553604.43,0,0
1938105,15364657.2,1061635.32,958779.67,1085345.49,867502.95,919704.51,722474.93,1092478.2,1724476.48,846741.4,1263929.68,3214818.11,811145.76,63817.81,731741.29,0,0
1938135,14900232.05,1061635.32,958779.67,1085864.77,887346.74,919704.51,602920.14,1140008.61,1664369.52,846741.4,1264245.19,3214439.76,749189.86,28458.89,476462.07,0,0
1938166,14063020.52,1061635.32,958779.67,1085864.77,887346.74,919704.51,680081.57,1061015.55,1412919.96,846741.4,1259601.05,3214818.11,513320.29,0,161125.98,0,0
1938196,11667503.89,1061635.32,893765.76,1067381.6,764481.77,377986.43,94067.54,741022.1,1191348.47,846741.4,1220400.66,3186316.17,140199.54,0,82091.51,0,0
1938227,8786199.94,1061635.32,713738.13,918242.45,486962.58,139813.6,33277.74,619187.48,543631.41,846569.37,230474.37,3188947.85,3654.04,0,0,0,0
1938258,8204045.71,998781.62,742564.91,876134.92,441099.72,279361.35,127360.37,390200.35,161682.09,801343.76,172632.91,3212818.1,0,0,0,0,0
1938288,10294106.61,1061363.42,844474.44,1085864.77,892614.79,744763.69,418602.74,537978.39,405806.03,864497.59,188934.13,3216316.32,32824.7,0,0,0,0
1938319,12210429.99,1061363.42,958779.67,1085864.77,892614.79,937165.12,752055.81,725082.8,833546.24,864497.59,599100.76,3216316.32,212280.88,8186.03,63510.19,0,0
1938349,14074436.81,1061363.42,958779.67,1085864.77,892614.79,937165.12,975913.39,944365.25,908930.54,864497.59,1267354.07,3216316.32,516865.7,98992.2,345348.39,0,0
1939015,15786229.59,1061363.42,958779.67,1085864.77,892614.79,937165.12,1013924.47,1139384.93,1431338.32,864497.59,1267354.07,3216316.32,787920.01,144827.82,984812.68,0,0
1939046,16610193.07,1061363.42,958779.67,1085864.77,892614.79,933047.67,1010349.35,1036125.24,1535405.09,865101.49,1266729.21,3216197.23,1059856.83,137165.58,1548037.1,0,0
1939074,15897868.1,1061907.23,958779.67,1085864.77,890217.77,925237.15,955449.74,769549.04,1712188.21,863327.56,1265801.17,3215959.05,984384.21,198766.51,1010370.42,0,0
1939105,15495724.29,1061635.32,958779.67,1085864.77,887346.74,919704.51,1126853.72,799504.36,1737853.85,846741.4,1263929.68,3215773.53,765537.21,71742.85,754391.07,0,0
1939135,14827178.48,1061635.32,958779.67,1085864.77,887346.74,904155.25,933798.86,734485.16,1666730.13,846741.4,1263929.68,3215637.83,712297.92,80082.5,475627.66,0,0
1939166,14136290.68,1061635.32,958779.67,1085864.77,887346.74,896995.06,742659.7,782171.17,1435552.95,846741.4,1263929.68,3203926.55,558740.96,78937.86,332943.25,0,0
1939196,12095415.02,1061907.23,849206.4,1045735.54,748607.78,722191.73,605598.08,617082.93,1035064.12,847557.12,1141413.99,3202616.01,114629.14,0,103739.35,0,0
1939227,9409596.91,1037106.52,834722.2,867662.72,613221.03,416522.23,332105.4,358319.17,706555.81,820449.03,238642.13,3183912.65,312.43,0,0,0,0
1939258,8634609.88,1061635.32,733046.34,865648.09,491083.01,357925.27,231302.32,490421.75,145313.35,855776.33,190706.32,3211686.16,0,0,0,0,0
1939288,9985843.21,1061363.42,759405.56,1085864.77,892614.79,821298.48,372985.24,481957.12,263090.51,858854.4,172328.84,3215389.65,624.86,0,0,0,0
1939319,12319289.2,1061363.42,954498.28,1085864.77,892614.79,937165.12,700000.51,657427.85,767580.35,864497.59,925917.49,3216316.32,162991.68,6751.41,86234.02,0,0
1939349,14537567.16,1061363.42,958779.67,1085864.77,892614.79,937165.12,992050.45,925510.9,1026688.97,864497.59,1267354.07,3216316.32,608600.73,138463.59,562231.18,0,0
1940015,16103660.88,1061363.42,958779.67,1085864.77,892614.79,937165.12,1102307.85,1082703.62,1525881.97,864497.59,1267354.07,3216316.32,831056.96,206392.99,1071296.15,0,0
1940046,16770709.88,1061635.32,958779.67,1085864.77,892614.79,933047.67,1216731.09,1043644.14,1624556.23,865373.4,1266729.21,3216197.23,883811.08,218116.03,1502528.87,0,433.08
1940075,15880453.11,1061907.23,958779.67,1085864.77,892614.79,928112.43,1177374.62,1147797.7,1419020.54,863327.56,1265801.17,3215959.05,880710.29,221662.97,761454.71,0,0
1940106,14749887.48,1061635.32,956582.38,1081577.42,892614.79,919553.44,784038.08,885369.98,1278776.34,865373.4,1266729.21,3216197.23,763652.53,98999.54,678722.23,0,0
1940136,14547868.14,1061635.32,893796.13,1075488.55,891289.64,924509.7,734067.69,844473.41,1493257.06,846741.4,1263929.68,3215165.39,768913.34,679.81,533855.41,0,0
1940167,12486442.54,1061635.32,840060.16,1075114.95,892614.79,932273.08,547703.37,760416.78,991700.88,865373.4,1266729.21,3212454.45,20953.28,0,19347.27,0,0
1940197,11045011.66,1001291.98,753016.44,1033480.56,744897.96,695739.36,490218.48,667493.82,708600.68,858934.19,857791.82,3216197.23,0,0,17283.53,0,0
1940228,8362071.69,946756.76,689900.33,915855.48,535581.53,245696.67,50126.93,394637.08,332917.74,815119.53,263310.97,3172103.07,0,0,0,0,0
1940259,8355614.54,1061635.32,735740.41,930853.97,530081.64,173001.12,75934.27,497035.38,173832.78,829521.74,134339.65,3213572.66,0,0,0,0,0
1940289,9788123.31,1061363.42,765357.12,1085864.77,892614.79,637267.4,364964.84,443105.82,302017.57,864497.59,154688.08,3216316.32,0,0,0,0,0
1940320,12121489.96,1061363.42,958779.67,1085864.77,892614.79,937165.12,641419.61,672181.16,705885.35,864497.59,890494.23,3216316.32,122268.67,0,72573.66,0,0
1940350,14056891.39,1061363.42,958779.67,1085864.77,892614.79,937165.12,808333.5,753147.09,1186878.19,864497.59,1267354.07,3216316.32,583853.57,29016.53,411641.17,0,0
1941015,15575044.53,1061363.42,958779.67,1085864.77,892614.79,937165.12,943074.89,789951.65,1758644,864497.59,1267354.07,3216316.32,794953.41,122634.87,881764.36,0,0
1941046,15984428.55,1061907.23,958779.67,1085864.77,892614.79,925237.15,1028581.51,1291633.01,1510850.95,863327.56,1265801.17,3215959.05,903067.81,180595.33,800142.94,0,0
1941074,16476902.68,1061635.32,958779.67,1085864.77,884669.14,932832.25,1129028.22,1145982.17,1415332.47,865373.4,1266729.21,3216197.23,994173.42,205443.91,1314362.81,0,433.08
1941105,16009468.68,1061907.23,958779.67,1085864.77,888012.52,929782.91,1109314.76,1268498.14,1522021.64,863327.56,1265801.17,3214112.85,935836.97,160445.2,745697.69,0,0
1941135,14793973.28,1061907.23,953081.73,1081691.38,872507.6,836310.67,913404.11,1224051.09,1455731.18,863327.56,1265801.17,3215959.05,398197.63,34565.01,617372.28,0,0
1941166,13327933.23,1044735.7,948448.07,1085864.77,888045.99,750610.14,725551.5,928159.8,1085043.77,865373.4,1261808.96,3216197.23,56429.49,0,471598.83,0,0
1941196,11011369.78,1061907.23,788532.89,1062718.44,803744.48,440400.88,473815.88,515006.24,626940.22,815961.22,1141050.7,3215959.05,624.86,0,64642.08,0,0
1941227,8285055.7,925101.76,657401.87,986013.22,582312.77,244973.62,158849.1,445629.43,152810.15,753330.16,166148.09,3208833.7,0,0,3586.22,0,0
1941258,7854572.7,968744.41,543720.86,880458.72,522098.35,113197.52,185264.39,387537.85,50492.44,793775.98,194250.5,3214966.1,0,0,0,0,0
1941288,9831292.44,1061363.42,764016.53,1085864.77,892614.79,658277.89,314729.74,460597.47,344239.1,864497.59,168709.22,3216316.32,0,0,0,0,0
1941319,12042752.85,1061363.42,958779.67,1085864.77,892614.79,936909.04,635701.3,720600.95,717987.71,864497.59,810340.2,3216316.32,116281.22,0,25430.27,0,0
1941349,14117353.06,1061363.42,958779.67,1085864.77,892614.79,937165.12,882938.09,687914.12,1031979.72,864497.59,1267354.07,3216316.32,591252.88,108579.84,530667.07,0,0
1942015,15689486.77,1061363.42,958779.67,1085864.77,892614.79,937165.12,943698.2,880456.75,1457614.43,864497.59,1267354.07,3216316.32,839682.71,137406.47,1146606.86,0,0
1942046,16492117.21,1061635.32,958779.67,1085864.77,892614.79,933047.67,1060895.79,982959.68,1458262.55,865373.4,1266729.21,3216197.23,972890.46,206033.25,1530767.81,0,0
1942074,15680225.8,1061907.23,958779.67,1085864.77,889443.65,937165.12,1129548.95,1171167.21,1358088.74,863327.56,1265801.17,3215959.05,775477.32,229699.19,737930.56,0,0
1942105,16296454.57,1061635.32,958779.67,1085864.77,892614.79,923143.52,1166945.45,1219270.09,1534781.43,850916.62,1264239.03,3214818.11,804227.33,143291.38,1175861.46,0,0
1942135,14924101.62,1061635.32,958779.67,1085864.77,887346.74,922429.62,1132658.25,1044353.09,1445941.55,846741.4,1263929.68,3215165.39,638228.91,0,420961.62,0,0
1942166,13548774.5,1061907.23,958779.67,1085864.77,888012.52,926057.64,632187.94,1125759.93,1248655.87,863327.56,1265801.17,3215959.05,247721.77,2294.21,26379.57,0,0
1942196,10513538.04,1049623.69,825649.91,1070066.48,827797.33,652216.15,234648.14,483009.11,403285.53,854088.25,826800.79,3210829.37,2321.7,0,73136,0,0
1942227,9653098.24,1061907.23,762718.55,1045403.57,579129.97,232975.42,414020.56,838321.58,433662.32,827053.89,241880.5,3215959.05,0,0,0,0,0
1942258,7603512.22,916804.45,706008.42,1020232.17,345424.14,115873.63,41542.62,396946.36,91220.26,701137.33,34011.86,3199400.47,943.45,0,33901.48,0,0
1942288,9874820.9,1028347.11,808617.61,1085864.77,892614.79,756521.52,484809.91,522602.8,99785.24,815866.97,146296.23,3216197.23,17231.13,0,0,0,0
1942319,12399393.43,1061363.42,955410.86,1085864.77,892614.79,937165.12,764953.43,703601.24,787297.03,864497.59,879902.8,3216316.32,187150.57,9472.61,53717.29,0,0
1942349,13874552.07,1061363.42,958779.67,1085864.77,892614.79,937165.12,791846.83,741830.64,1249563.26,864497.59,1267354.07,3216316.32,449300.06,35197.95,322791.97,0,0
1943015,15604340.9,1061907.23,958779.67,1085864.77,887794.9,925237.15,1017021.73,1178660.17,1570827.25,863327.56,1265801.17,3215959.05,891367.95,58660.17,623066.53,0,0
1943046,16089728.52,1061907.23,958779.67,1085864.77,888012.52,925237.15,1048403.75,1147258.22,1660291.7,863327.56,1265801.17,3215959.05,1062852.8,173950.76,732016.56,0,0
1943074,16122757.27,1061907.23,958779.67,1085864.77,879096.21,923422.91,1111676.99,1178786.3,1620111.59,863327.56,1265801.17,3215959.05,996648.73,200833.46,760476.04,0,0
1943105,15955503.85,1061635.32,953016.5,1071772.51,891737.87,930322.55,1234115.93,1023339.49,1580256.8,865373.4,1266729.21,3216197.23,926951.71,187542.3,746014.34,0,433.08
1943135,14372803.31,1061635.32,958476.51,1085864.77,888307.73,934808.39,944261.56,941215.77,1181618.17,865373.4,1266729.21,3216197.23,414133.84,40089.27,574026.54,0,0
1943166,13125318.98,1061907.23,811423.13,1085864.77,820910.22,784649.23,602234.86,946529.23,1357821.97,863327.56,1265801.17,3215959.05,58974.49,0,249850.47,0,0
1943196,10385705.77,1061907.23,762853.08,1040280,551435.85,559766.34,277904.55,515006.24,626940.22,815961.22,876900.65,3215959.05,624.86,0,80100.88,0,0
1943227,7738460.65,940879.15,603171.03,772772.9,368341.51,220067.93,100228.25,450249.14,106523.68,781929.84,183821.47,3210410.15,0,0,0,0,0
1943258,7237471.28,963133.14,543327.85,672139.57,420681.68,177020.54,24712.13,353585.57,81233.66,758258.2,52817.9,3190495.44,0,0,0,0,0
1943288,9205454.37,993216.78,435064.35,961444.05,856521.7,715945.84,293340.62,440627.46,185822,863327.56,183909.84,3215532.08,41801.36,2342.06,16493.06,0,0
1943319,11965318.8,1061363.42,956629.71,1085864.77,892614.79,937165.12,613113.6,580811.64,767316.74,864497.59,713328.57,3212980.26,175471.83,0,104095.17,0,0
1943349,14125168.68,1061363.42,958779.67,1085864.77,892614.79,937165.12,987958.16,954466.98,943457,864497.59,1267354.07,3216316.32,513519.08,98992.2,342753.9,0,0
1944015,15668644.2,1061907.23,958779.67,1085864.77,888012.52,925237.15,1052512.21,1263540.38,1471861.16,863327.56,1265801.17,3215959.05,871075.23,70833.73,673866.76,0,0
1944046,16166740.62,1061907.23,958779.67,1085864.77,888012.52,925237.15,1209289.76,1270064.59,1536761.74,863327.56,1265801.17,3215959.05,967567.52,174463.04,743639.23,0,0
1944075,16634599.04,1061635.32,958779.67,1085864.77,889836.61,895952.71,1070199.43,1138027.31,1499651.43,865373.4,1266729.21,3215380.25,923850.86,201457.44,1561795.01,0,0
1944106,15855959.43,1061635.32,958779.67,1085864.77,891737.87,933047.67,1162137.1,1047332.84,1491311.48,865373.4,1266729.21,3216197.23,966307.14,188781.35,720225.69,0,433.08
1944136,13966463,1061635.32,958779.67,1085864.77,890609.21,930040.25,741023.34,1086887.71,1167856.2,865373.4,1266729.21,3216197.23,427996.82,44832.85,222571.4,0,0
1944167,12771027.24,1061363.42,928144.62,1085864.77,892614.79,937165.12,584142.79,792466.82,1021929.32,864497.59,1251784.69,3216316.32,73121.9,0,61549.49,0,0
1944197,10694735.35,1008918.91,697410.04,1033392.78,860748.76,606897.51,290463.68,670052.6,746392.81,841918.13,715140.88,3216197.23,0,0,7136.43,0,0
1944228,7887958.34,818093.35,563704.52,915962.48,644510.33,249677.82,46754.62,469094.38,115097.21,754175.49,125152.42,3185670.11,0,0,0,0,0
1944259,7596776.59,781021.28,580559.33,747424.08,597501.02,172522.83,174985.27,425285.41,75990.12,797174.95,30031.89,3214214.83,0,0,0,0,0
1944289,9967131.52,1061907.23,731207.45,1080752.2,882508.53,672820.33,307987.83,483451.43,532775.87,866403.59,137744.48,3206749.83,952.62,0,1804.54,0,0
1944320,11586990.19,1061907.23,905963.46,1085864.77,892614.79,872188.99,496805.31,632447.86,794326.77,866403.59,584489.52,3202883.66,116759.83,0,74268.8,0,0
1944350,14089550.58,1061363.42,958779.67,1085864.77,892614.79,937165.12,819744.29,1006507.92,1114093.3,864497.59,1267354.07,3216316.32,411074.59,78936.41,375172.72,0,0
1945015,15597611.41,1061363.42,958779.67,1085864.77,892614.79,937165.12,1034380.93,1103036.92,1480503.59,864497.59,1267354.07,3216316.32,732631.58,137024.22,826012.82,0,0
1945046,15908295.75,1061907.23,958779.67,1085864.77,887794.9,925237.15,1154678.65,1226521.34,1553589.21,863327.56,1265801.17,3215959.05,802607.85,172299.68,733861.9,0,0
1945074,16731023.94,1061635.32,958779.67,1085864.77,892614.79,934294.3,1054182.38,1038287.2,1581045.48,865373.4,1266729.21,3216197.23,996949.08,202793.41,1575779.01,0,433.08
1945105,16291121.81,1061635.32,958779.67,1085864.77,891737.87,933047.67,1205979.76,1044581.04,1693745.78,865373.4,1266729.21,3216197.23,967940.66,194434.29,905009.54,0,0
1945135,13566153.59,1061635.32,951157.78,1050674.96,874071.83,909117.24,382673.28,784401.32,1382791.38,865373.4,1266729.21,3216197.23,489119.53,1957.33,330188.17,0,0
1945166,12595562.28,1032137.13,828886.1,1085864.77,879984.66,824682.1,667792.84,794116.76,1009144.2,865373.4,1265232.23,3216197.23,4661.15,1971.83,119452.3,0,0
1945196,9606498.89,852003.79,759421.44,1050489.61,588693.75,502666.98,172233.6,539886.01,605121.54,796362.26,477038.87,3208368.97,0,0,54146.47,0,0
1945227,7540085.19,921883.05,650139.81,871590.75,336895.98,135469.35,56791.46,385438,120254.93,744011.03,136564.45,3180980.77,0,0,0,0,0
1945258,7479636.55,993734.75,730707.28,697776.68,296521.22,33770.42,59905.85,383584.79,163698.55,792643.02,148035.75,3179192.64,0,0,0,0,0
1945288,8612822.04,1061635.32,730158.56,971645.06,762611.28,341735.12,57351.03,388730.61,166449.85,864557.68,69852.03,3198029.89,0,0,0,0,0
1945319,11747989.34,1061363.42,958779.67,1085864.77,892614.79,915100.11,530342.11,554839.57,639608.16,864497.59,726744.02,3216316.32,244662.73,0,57190.48,0,0
1945349,13874552.07,1061363.42,958779.67,1085864.77,892614.79,937165.12,791846.83,741830.64,1249563.26,864497.59,1267354.07,3216316.32,449300.06,35197.95,322791.97,0,0
1946015,15486477.15,1061907.23,958779.67,1085864.77,887794.9,925237.15,947013.13,1130264.35,1640991.25,863327.56,1265801.17,3215959.05,904526.19,23423.96,575521.16,0,0
1946046,16121019.21,1061907.23,958779.67,1085864.77,887794.9,925237.15,1035941.52,1152238.56,1678440.38,863327.56,1265801.17,3215959.05,1064891.42,195832.64,728937.58,0,0
1946074,16132592.77,1061907.23,951241.91,1079202.03,892614.79,928704.79,1114242.12,1222854.83,1578713.47,863327.56,1265801.17,3215959.05,996648.73,200833.46,760476.04,0,0
1946105,15616622.05,1061635.32,956699.64,1061199.72,892343.4,918653.27,910202.73,1111555.61,1648365.97,846741.4,1263929.68,3202666.88,933974.35,63495.02,745093.47,0,0
1946135,15760265.19,1061635.32,958779.67,1085864.77,887346.74,919704.51,1145367.77,1143521.82,1586529.13,846741.4,1263929.68,3214818.11,903259.74,13284.14,729416.79,0,0
1946166,14339728.82,1061635.32,958779.67,1085864.77,753670.65,868413.91,579907.48,796226.75,1502379.37,846741.4,1263929.68,3198150.79,721725.81,25239.44,676998.17,0,0
1946196,12792931.3,1061635.32,822202.45,1076895.74,774764.87,683474.48,280469.96,695165.31,1265451.55,846741.4,1188408.21,3192067.81,286738.18,0,618850.43,0,0
1946227,9825956.83,1061635.32,802344.75,949549.15,563048.51,486739.2,78244.73,460687.51,848958.57,846741.4,417087.1,3170001.09,13383.01,0,127470.89,0,0
1946258,8043386.66,1038422.19,739836.8,886412.5,598528.59,333791.67,46369.6,407516.1,77650.99,675644.95,26250.19,3212897.49,0,0,0,0,0
1946288,9704504.06,1046756.06,719700.93,1032785.6,848227.38,885401.66,334049.07,439826.05,245069.11,825520.89,151128.46,3175973.25,0,0,0,0,0
1946319,11980634.52,1061907.23,958779.67,1085864.77,892614.79,937165.12,585782.65,662303.9,748172.28,863327.56,657570.29,3215959.05,182516.77,41832.97,86771.87,0,0
1946349,14629525.05,1061907.23,958779.67,1085864.77,888012.52,925300.08,942603.39,1158026.61,1099103.31,862413.41,1266116.68,3215959.05,625304.57,0,540068.17,0,0
1947015,15566849.87,1061907.23,958779.67,1085864.77,887794.9,925237.15,1018936.34,1152911.31,1497759.3,863327.56,1265801.17,3215959.05,902652.1,88615.23,641238.49,0,0
1947046,15737049.67,1061363.42,958779.67,1085864.77,892614.79,933047.67,1067490.82,1011614.15,1523470.96,865101.49,1266729.21,3216197.23,958557.86,164615.37,731536.65,0,0
1947074,15652260.67,1061907.23,957761.71,1083319.85,878673.88,934542.51,752933.59,1138642.38,1442320.48,863327.56,1265801.17,3210810.68,1138328.26,179490.73,744335.04,0,0
1947105,15769219.6,1061635.32,958779.67,1085864.77,887346.74,919704.51,1112755.03,967529.83,1396050.8,846741.4,1263929.68,3214818.11,892477.54,400297.08,761223.52,0,0
1947135,15023704.3,1061635.32,942553.19,1054718.85,727484.74,919704.51,826005.71,871919.56,1353339.02,846741.4,1264245.19,3214818.11,857282.01,370660.32,712530.78,0,0
1947166,13659258.71,1061635.32,864764.33,1067266.36,716597.08,828944.21,617730.32,797406.64,1153565.24,846741.4,1264245.19,3206196.96,760998.65,31515.75,441585.65,0,0
1947196,12015473.8,1061635.32,886700.94,1026250.33,708091.08,731450.25,357007.44,651320.67,933434.38,846741.4,1206980.19,3215506,217881.41,0,172408.79,0,0
1947227,9285347.21,1061635.32,798032.17,946486.26,455020.15,370981.28,66903.17,515357.68,634957.89,846741.4,336025.45,3186289.54,21040.48,0,45810.82,0,0
1947258,7592921.95,908413.66,746010.82,758457.66,402416.84,153816.03,125213.35,375485.49,56171.52,738734.42,114140.89,3213370.83,624.86,0,0,0,0
1947288,9802022.49,1061363.42,846960.7,1084514.7,862592.7,660382.02,120224.1,405575.31,483069.01,863796.6,209642.04,3201640.06,2196.24,0,0,0,0
1947319,11032673.45,1061907.23,958779.67,1085864.77,892614.79,742953.36,343341.53,673053.43,664766.28,863081.03,353867.78,3215959.05,86687.95,0,89730.97,0,0
1947349,14527328.12,1061907.23,958779.67,1085864.77,888012.52,925300.08,902653.57,1103822.57,1139754.06,862413.41,1266116.68,3215959.05,576610.75,0,540068.17,0,0
1948015,15654119.22,1061907.23,958779.67,1085864.77,888012.52,925300.08,1132024.53,1240930.64,1386333.44,863449.97,1266116.68,3215959.05,784564.79,138615.92,706194.32,0,0
1948046,15731709.53,1061363.42,958779.67,1085864.77,892614.79,933047.67,1183670.13,999800.91,1351249.31,865101.49,1266729.21,3216197.23,1022882.54,162373.05,731536.65,0,433.08
1948075,16737575.7,1061635.32,958779.67,1085864.77,892614.79,937165.12,1049981.72,1085747.01,1609870.61,865373.4,1266729.21,3216197.23,958987.78,196659.06,1551316.1,0,0
1948106,15789846.13,1061635.32,954442.34,1057053.79,890961.92,886858.48,1173618.85,1163393.71,1492482.29,846741.4,1263929.68,3214480.82,947311.83,91776.64,745093.47,0,0
1948136,15766603.84,1061635.32,958779.67,1085864.77,887346.74,919704.51,1200715.74,1171360.12,1466915.66,846741.4,1264245.19,3214818.11,973081.16,79675.37,635654.48,0,0
1948167,14224872.74,1061635.32,831411.98,1022493.91,870240.75,881904.93,801261.79,961637.2,1315655.44,846741.4,1263929.68,3214818.11,677645.49,28112.91,447318.24,0,0
1948197,12506938.8,1061635.32,802945.55,1041291.77,865328.74,824356.02,363968.85,762991.63,1034686.36,846741.4,1185283.34,3212603.03,276132.65,0,228908.53,0,0
1948228,10005564.36,1061635.32,801116.51,966509.29,719616.93,410193.21,227242.74,790530.94,561300.86,846741.4,272266.68,3190443.02,80925.31,0,76976.57,0,0
1948259,8158058.8,928818.08,679457.9,960801.54,666314.1,184799.73,100156.41,428199.31,84912.06,816163.27,98233.07,3210137.72,0,0,0,0,0
1948289,9219863.98,1059532.87,774873.62,1085864.77,881336.52,366898.64,147754.57,396406.1,323077.5,852748.49,121108.16,3210197.14,0,0,0,0,0
1948320,12070852.51,1061907.23,958779.67,1085864.77,892614.79,925300.08,490147.37,901412.14,809056.61,862634.25,542507.05,3215959.05,260171.84,0,64432.05,0,0
1948350,14608479.38,1061907.23,958779.67,1085864.77,888012.52,925300.08,898130.5,1143922.04,1130428.95,862634.25,1266116.68,3215959.05,631289.88,0,540068.17,0,0
1949015,15652272.62,1061907.23,958779.67,1085864.77,888012.52,925300.08,1053948.34,1294434.7,1417369.57,863449.97,1266116.68,3215959.05,883089.88,64107.79,673866.76,0,0
1949046,15917628.6,1061907.23,958779.67,1085864.77,888012.52,925237.15,1174709.74,1177267.16,1534327.96,863327.56,1265801.17,3215959.05,812257.01,199445.82,754666.18,0,0
1949074,16530684.47,1061635.32,958779.67,1085864.77,877388.44,931685.7,783378.2,974211.39,1776433.68,865373.4,1266729.21,3210896.44,981152.13,203060.86,1554029.65,0,0
1949105,16081502.37,1061635.32,955353.73,1085864.77,891373.85,935158.14,1185364.18,1136691.21,1658511.35,846741.4,1263929.68,3214818.11,1010684.64,88895.31,746415.08,0,0
1949135,15266437.27,1061635.32,943828.37,992916.19,891628.82,868123.08,764254.73,1043181.38,1610518.49,846741.4,1264245.19,3212883.5,978018.49,60320.64,728076.07,0,0
1949166,15072495.41,1061635.32,942073.76,1085864.77,887346.74,883315.06,988787.03,1117604.85,1491557.66,846741.4,1263929.68,3214818.11,815832.88,33788.22,439134.35,0,0
1949196,13167306.9,1061635.32,891652.46,1077548.19,867299.35,840179.13,428411.47,1040360.06,1251902.02,846741.4,1084972.27,3214818.11,379978.43,0,181743.09,0,0
1949227,10712000.01,1061635.32,851534.45,1064344.98,752076.15,499378.18,540055.51,697031.52,771306.52,846741.4,324224.96,3189334.5,62037.5,0,52233.42,0,0
1949258,8470952.16,994226.58,599866.98,998582.01,693836.15,276009.39,200957.87,393789.97,149944.08,762099.09,172342.54,3214688.07,14543.83,0,0,0,0
1949288,10094590.5,1061635.32,783246.9,1078213.63,838512.21,781262.43,420205.91,502379.89,406400.59,849752.98,156955.98,3215959.05,0,0,0,0,0
1949319,12310941.09,1061907.23,958779.67,1085864.77,888012.52,925300.08,493641.33,901610.33,806130.76,862634.25,720991.36,3215959.05,267631.35,0,122412.78,0,0
1949349,14543321.39,1061907.23,958779.67,1085864.77,888012.52,925300.08,782061.97,1206953.19,1154224.36,862634.25,1266116.68,3215959.05,595373.85,0,540068.17,0,0
1950015,15586166.54,1061907.23,958779.67,1085864.77,888012.52,925237.15,1024585.18,1196449.52,1487450.69,863327.56,1265801.17,3215959.05,864443.62,74416.03,673866.76,0,0
1950046,15604799.51,1061907.23,958779.67,1085864.77,888012.52,925237.15,1024585.18,1196449.52,1506083.66,863327.56,1265801.17,3215959.05,864443.62,74416.03,673866.76,0,0
1950074,15729028.34,1061635.32,958779.67,1085864.77,889908.79,936632.72,1024683.34,946029.61,1595859.55,865373.4,1266729.21,3216197.23,964933.82,168177.53,748157.78,0,0
1950105,16312945.36,1061635.32,958779.67,1085864.77,887346.74,919704.51,1160940.69,1075259.73,1512617.01,846741.4,1264245.19,3214818.11,944368.24,44753.69,1335804.7,0,0
1950135,14989151.51,1061635.32,958779.67,1085864.77,890314.86,875325.38,674722.92,969464.72,1507576.08,846741.4,1264245.19,3214818.11,1013963.08,4270.49,621363.93,0,0
1950166,14345401.54,1061635.32,924646.5,1033552.84,792214.16,868400.84,558318.33,1078996.48,1418057.92,846741.4,1263929.68,3216316.32,810268.02,0,472258.13,0,0
1950196,13152133.52,1061635.32,860273.21,1041154.43,772694.31,677462.53,728989.57,852740.22,1181396.76,848706.42,1084656.76,3216316.32,528875.98,0,297166.08,0,0
1950227,9931956.01,1061635.32,744839.85,949050.87,522752.01,374650.89,226122.17,578043.17,872353.73,852422.94,374531.88,3211861.65,70728.33,0,92897.59,0,0
1950258,7978342.37,1045811.61,588141.99,972876.62,456375.5,239227.93,69926.88,416408.63,67147.18,727354.84,181293.9,3213711.67,0,0,0,0,0
1950288,9788038.46,1061363.42,664864.4,1010605.29,891635.07,720422.98,336410.68,442561.53,502064.11,863796.6,89403.52,3203561.85,1283.42,0,0,0,0
1950319,12253722.21,1061635.32,945673.72,1085864.77,888879.76,929484.79,561607.21,684859.07,841381.59,845016.33,978474.59,3215959.05,91489.63,0,123330.79,0,0
1950349,14588163.28,1061907.23,958779.67,1085864.77,888012.52,925300.08,882265.67,1089669.3,1107189.09,862413.41,1266116.68,3215959.05,690648.11,13903.95,540068.17,0,0
1951015,15531794.2,1061907.23,958779.67,1085864.77,887580.51,925237.15,996059.47,1149989.74,1516344.33,863327.56,1265801.17,3215959.05,918025.28,114890.73,571961.92,0,0
1951046,16541338.44,1061363.42,958779.67,1085864.77,892614.79,937165.12,1067472.38,1005667.47,1852384.61,865101.49,1266729.21,3216197.23,856295.21,204404.38,1271233.06,0,0
1951074,16337809.88,1061635.32,958779.67,1085864.77,891802.65,933047.67,934271.7,822269.26,1720476.65,865373.4,1266729.21,3214065.87,1033654.25,167232.41,1382108.36,0,433.08
1951105,15510907.6,1061635.32,958779.67,1085864.77,887346.74,936394.09,982173.11,954969.22,1572310.96,846741.4,1263929.68,3214818.11,936934.32,80092.27,728852.35,0,0
